,0,1,2,3,5,6,7,9,10,22,23
784,(-4.280218785563813-3.590261976083248j),(2.2075760050166684-1.5579964288210446j),(-2.3684176830499184+1.2560823591519896j),(1.411818044629954+1.3229197191481992j),(-1.799879926512262-3.4450269830082427j),(-2.943241503336739+0.8167176498285289j),(-2.0215006788984673-3.1019115538813464j),(2.9598047648262744-2.6866017292950763j),(-5.490710125675294-0.44696377338939086j),(-1.9117916040720153-1.3755339248158687j),(1.213559425768225+3.182905650593387j)
785,(-4.408487238526183-3.489756815252971j),(2.139286878618871-1.5052509501843119j),(-2.3868582855890823+1.2080351185099003j),(1.3662786033363954+1.324324931194525j),(-1.82188550083357-3.3961494743338503j),(-2.8389250720593076+0.8937060696062814j),(-2.0170682267639184-2.9675423031024217j),(2.897991268137105-2.603816299827174j),(-5.434354507300099-0.37394387410169133j),(-1.8684555321176066-1.3865606015949636j),(1.208851432642871+3.1004499922846263j)
786,(-3.9176370445668307-3.3340288201946415j),(2.019240074329676-1.2912179360640024j),(-2.2283693721940208+1.0588491481952083j),(1.1617657190683872+1.268010929708208j),(-1.5693779295678978-3.155675738553985j),(-2.645535627558568+0.7358946466551803j),(-1.6841430828978428-2.8459373618393857j),(2.8791362938747738-2.189287736273834j),(-4.946394488009001-0.5269353094595847j),(-1.6023307106346092-1.418873431874414j),(0.9186161125476842+2.898610943494144j)
787,(-3.3622154343267323-3.046818585395402j),(1.8902243917447052-1.006310547756654j),(-2.0121364042069736+0.756366856520916j),(0.9448088714046715+1.231656382965267j),(-1.130495383024889-2.8357213643416257j),(-2.405908158960845+0.4741839070065719j),(-1.3600802782241146-2.595373925448594j),(2.769202347177681-1.7073046553194153j),(-4.327798252620112-0.7189735270399472j),(-1.3072891950640313-1.3684461727937909j),(0.598380604552519+2.5816960721775626j)
788,(-3.3601542224875134-3.132326474094112j),(1.8515336271633578-0.9367579929815972j),(-2.0414256056117432+0.7599200586973048j),(0.8774918551764954+1.2433498190376577j),(-1.1462911242863294-2.84249973704593j),(-2.363909986400551+0.5070331030109572j),(-1.3512665751981254-2.6164626364053385j),(2.7995014387303514-1.7863146646933274j),(-4.35871765735446-0.6822719667066875j),(-1.2744977793958199-1.4148693129057566j),(0.5803348023482834+2.6260073498107808j)
789,(-3.0585276177877696-2.4778302704586093j),(1.6214399159148118-0.8346505839242788j),(-1.6860212315680476+0.6906852281356151j),(0.7708221692527821+1.0098813054585665j),(-1.0832018171866793-2.314917748401939j),(-1.9916825798060518+0.522083742788702j),(-1.2059008592945242-2.1541157344127546j),(2.371953265055942-1.5056338483244553j),(-3.7290926382955574-0.45710334623394977j),(-1.125159628622725-1.317064297424306j),(0.5809534467458117+2.19720510164231j)
790,(-2.7653786215489427-2.478136130908866j),(1.5757500285445896-0.6605849863113434j),(-1.640258204500261+0.5778579909458161j),(0.6694610913683585+1.0696843549623887j),(-0.7798956523392324-2.315594241206481j),(-1.939171688531632+0.36231350810962204j),(-0.9562804569021749-2.178927450850692j),(2.4264973785377637-1.052523302942269j),(-3.5093819350281508-0.6782912241949135j),(-0.903757591935755-1.3206946247741094j),(0.30481946607639826+2.1346014201472148j)
791,(-2.4462736688568496-2.392689713111537j),(1.5349948915348504-0.436281241285594j),(-1.5647627100297012+0.3784686787027791j),(0.46929745815034896+1.014180468228446j),(-0.5760559404077126-2.1780988407475927j),(-1.7835265341255635+0.23148072293360916j),(-0.6902453418425543-2.022355720921356j),(2.33735640082769-0.8014630252050172j),(-3.2802047265965113-0.8007293388023206j),(-0.7244577175419821-1.3823580247038365j),(0.13828695138425967+1.9977078151062388j)
792,(-2.107639137020394-2.2899014595239597j),(1.4988370269669093-0.25961522682389626j),(-1.4466013525403698+0.20437770530495303j),(0.33611869134268+0.9827662623088278j),(-0.33506041884553367-1.9866700907555803j),(-1.6141264086179197+0.07492058582625j),(-0.5408451879913322-1.940919241112616j),(2.2306442008345084-0.5027692320609101j),(-2.899686944350769-1.0043621863302574j),(-0.533726588597156-1.3944118707308675j),(-0.039222158482657754+1.8562776664614717j)
793,(-1.9930996035284252-2.115535494138876j),(1.3178269167656909-0.2773756843457112j),(-1.3392879266584239+0.2437414209603344j),(0.3227883430094771+0.9003303368029252j),(-0.36729789328661777-1.7828710435746788j),(-1.4556835206578753+0.16506278423896836j),(-0.500769996927584-1.7184863139854125j),(2.0812580428420384-0.51338132240192j),(-2.646551634225624-0.6896314275580889j),(-0.5166796852190829-1.2696103945865116j),(-0.033389008362482986+1.6932204638311756j)
794,(-1.77588373964665-2.108643565653806j),(1.3739218104892477-0.13362769321945922j),(-1.2841440881689286+0.11665607176040987j),(0.21054510281059224+0.8976220151825701j),(-0.2458258672915803-1.7744064358457996j),(-1.4321644366067352+0.0476055275822113j),(-0.3410053610939344-1.7227583474357924j),(2.126223161506992-0.2389066049218092j),(-2.4759070853199368-0.8503364131812721j),(-0.39743366229753496-1.350858199332657j),(-0.16829427210979966+1.6487281452775269j)
795,(-1.515053376617689-1.806964907901512j),(1.1982679437896466-0.022632984981870205j),(-1.135948252342308+0.00828953837863313j),(0.12177268011859135+0.7814618220110071j),(-0.08799170827063801-1.5426575129496223j),(-1.2497482501425377-0.024713500215824212j),(-0.19728981592958883-1.4888781362559544j),(1.9850076925674751-0.09197557364893943j),(-2.104514720667201-0.8749229300352009j),(-0.2546636602300901-1.2738856450654492j),(-0.28927369249558926+1.4028065261792801j)
796,(-1.3472596371114147-1.7690528859445414j),(1.1440525773904653+0.06458562771686695j),(-1.0442037015722387-0.04435196045263688j),(0.05770743284761485+0.7407408021695004j),(0.020799244797699006-1.4177778603725406j),(-1.132431149103485-0.06566843315487345j),(-0.07518273751435764-1.3430233749033538j),(1.8856303628328377+0.10902634974126699j),(-1.9114343780419385-0.9188646358913729j),(-0.1334474655429385-1.2401414953687644j),(-0.3639000427052696+1.258774166585714j)
797,(-1.1970355652657576-1.5599682497537126j),(1.086818213101504+0.06081643577230683j),(-0.93824054319668-0.07277309617339602j),(0.002364805172389378+0.7008329093195591j),(0.107809496931844-1.267882241662948j),(-1.0296031999669457-0.10544928684317675j),(-0.05720610509030742-1.253682913564765j),(1.8049218178310065+0.11148704516501862j),(-1.6677906886673433-0.8191319506715323j),(-0.12226574735156638-1.2139821453265827j),(-0.3670778877931502+1.212100427444097j)
798,(-1.0913255315918076-1.6241932444576266j),(1.1185251731075225+0.1919229691108797j),(-0.9113298975624841-0.150613473763123j),(-0.06331592956966522+0.69153327859937j),(0.17847925605453852-1.2722611089989904j),(-0.9558264817059131-0.11507007488542177j),(0.049537356937315556-1.2223370129375384j),(1.780506070187565+0.30862608493797744j),(-1.5702955023410305-0.8675894732150976j),(-0.026832141188568658-1.2768033935748586j),(-0.49243790808737026+1.182975739208135j)
799,(-0.8624846736165711-1.4819117725388118j),(0.9784093760632838+0.27682220543641334j),(-0.7984701638065147-0.26515906217234003j),(-0.13211463265087697+0.6208882292056537j),(0.24417165934860663-1.1496269330620188j),(-0.8206461060233787-0.22671339720372832j),(0.18694943479357734-1.10016301681449j),(1.7179579476744304+0.49759172927874873j),(-1.251963578467732-0.9051947706596045j),(0.06509932537481988-1.1325987832152236j),(-0.6168975509153396+0.9624389743983222j)
800,(-0.8739150102719487-1.5485198433941345j),(1.0570245016367497+0.3421275105855662j),(-0.8694827861250746-0.30312823058211774j),(-0.19733715304981633+0.6772509604772194j),(0.3409287906709273-1.1864717289020175j),(-0.8994308086980508-0.26664063836058705j),(0.2814572047038434-1.1675493699633404j),(1.966983306194719+0.5656671389203436j),(-1.3970896628947274-0.96648227402327j),(0.10367876468487514-1.2332504612684667j),(-0.6593352841870398+1.0823010103039599j)
801,(-0.5069530267234253-1.394509314638029j),(0.8784503435927282+0.5176333733757837j),(-0.6953465863501956-0.3692162440624417j),(-0.275881205462323+0.5374158340977349j),(0.5770091527170006-0.949048757700318j),(-0.6808651524201336-0.31063766634223866j),(0.5081710338339867-0.944254497736365j),(1.6518913898880179+0.807416516285447j),(-0.931851134636048-1.087505575574516j),(0.2578276074872644-1.1163687051912643j),(-0.7763833031609725+0.7801952637665603j)
802,(-0.47614799948596415-1.187693243470723j),(0.8209679817507293+0.4299206916635737j),(-0.6345598836074525-0.33841836761850436j),(-0.25282280801251916+0.511826205947239j),(0.35377355363609664-0.8354669583111001j),(-0.6338408312638214-0.24267167543228615j),(0.35123291829445774-0.806794686616842j),(1.5605824939239663+0.6535131414461491j),(-0.923224056507254-0.8956966900780536j),(0.20579194837601045-1.0765020969771253j),(-0.6690982179455447+0.7597841944402961j)
803,(-0.3816492341149285-1.0752636157352113j),(0.7714039897494581+0.4771194081261369j),(-0.5922091284231064-0.36987735220431117j),(-0.3036803140707872+0.4463634951739203j),(0.4593124803097347-0.7778883768132937j),(-0.5744835110766022-0.33423483640057233j),(0.4670647528108286-0.7546189844334794j),(1.440225759143758+0.7920611017207384j),(-0.7433345533942256-0.9077206688530727j),(0.30949654417412176-1.0929711389161618j),(-0.7325018059120111+0.6836057766804732j)
804,(-0.3357797232835125-1.0338311444903168j),(0.7799910538588994+0.5274434937922367j),(-0.5621184091299669-0.42059619966519396j),(-0.32306468723508064+0.46330043664780773j),(0.535313636272293-0.7340448237040651j),(-0.5037449878712067-0.37312443762763675j),(0.5425227631621217-0.6891038107507805j),(1.4615568885902803+0.9740000325605774j),(-0.6934938719456536-0.9046294711002435j),(0.32854463887500335-1.0927509962515527j),(-0.7855767567674118+0.6327318863639969j)
805,(-0.18554059477027562-1.14721402189523j),(0.7508881476643405+0.6636264600298744j),(-0.47825846151119933-0.5185379982371456j),(-0.41115379405002533+0.43530692002697297j),(0.6391412185961283-0.6712642971441062j),(-0.43349423447042107-0.3624281772137454j),(0.677675984937311-0.7169607389482949j),(1.4465985432650421+1.0566379996144066j),(-0.5669199007601786-0.9936514029023201j),(0.4620002854826629-1.124623281189374j),(-0.8541896166502053+0.5981035612628083j)
806,(-0.09825429116850812-1.0319019034509034j),(0.6894259835023905+0.6631689980866335j),(-0.4620245975982164-0.5326817038293908j),(-0.4210829664892516+0.3800033896425906j),(0.6982873838523349-0.7039782263184374j),(-0.42881992421077425-0.43999650239089066j),(0.6513758683140517-0.6232863887838904j),(1.3498943610229284+1.1050501180594594j),(-0.4589508978848527-1.0069397424329103j),(0.47723402317058533-1.0602350715912114j),(-0.9409021880416317+0.5392349622835587j)
807,(-0.040078118120507183-0.9258077839607689j),(0.6389928046008132+0.6682173592744821j),(-0.38590567959738875-0.5453623418016221j),(-0.40461788220771655+0.3388619831105725j),(0.681747052731195-0.6104066406704112j),(-0.3422527554394469-0.4265927610786692j),(0.6172777778582107-0.5081238991224848j),(1.3762155552755038+1.0555070467101906j),(-0.31988947738064627-0.8697856905923889j),(0.4834060047901835-1.0195183502000436j),(-0.8490628384784764+0.4322596237102027j)
808,(0.027121297775395674-0.8199340604940707j),(0.639361332713955+0.6469490184292684j),(-0.3257952945087433-0.5064746983927715j),(-0.398374660893519+0.3129649618720134j),(0.6192470275525319-0.4582278752504698j),(-0.27448822990835137-0.3857696793751494j),(0.6136005848968349-0.5157759453252412j),(1.1919489992209114+1.045267601982988j),(-0.2360556026911488-0.8729690499210069j),(0.5114693850374401-0.9495810385059464j),(-0.8642915761659022+0.42873666740081745j)
809,(0.08559284266374091-0.7747805066329364j),(0.6399779834656268+0.6717913315522873j),(-0.33779218006669015-0.546850264940644j),(-0.4527565791987952+0.31843870122148826j),(0.7007779834653639-0.4680963524466462j),(-0.28359576027536276-0.443463578738047j),(0.6938819667212599-0.42208968952619175j),(1.2263697601448986+1.073239181032663j),(-0.20727151439498848-0.8017000733487073j),(0.44768908531897783-0.9048138145791463j),(-0.9137925737549787+0.42473125644079085j)
810,(0.21617487742317948-0.81860075476909j),(0.5824618876126967+0.8174180257044623j),(-0.25421574407100045-0.5703818609293979j),(-0.46740747840527136+0.2491652487268317j),(0.7269469459200032-0.39366440916228224j),(-0.2499554933112032-0.46975982653753456j),(0.7225661625768293-0.38533235517146947j),(1.10702614853825+1.209830469017934j),(-0.13734703887190242-0.8342417993375587j),(0.5587000041022425-0.9368769635784875j),(-0.9330888495794062+0.2755829103610968j)
811,(0.09713249306485247-0.7516754326116657j),(0.614393254463875+0.6933329498989103j),(-0.3648226244509396-0.63570152548819j),(-0.46533914204749965+0.3004901810040244j),(0.6903085962634835-0.49652489359309543j),(-0.2709294796909845-0.43189375353961645j),(0.6632695007774613-0.445029392414945j),(1.3047071262314787+0.9910119085575001j),(-0.1843252523516701-0.8959691275363086j),(0.45414023183849483-1.0442848756135297j),(-0.8848353536768936+0.48799717520871944j)
812,(0.2793640641228337-0.6177596233185032j),(0.4868025180268579+0.7741472554614539j),(-0.22370206773043938-0.6331636016406635j),(-0.4887864878452029+0.20137535723211342j),(0.7790246451501871-0.2822465711541512j),(-0.14528121467149144-0.4547332470698932j),(0.7169888589543776-0.24441230724933038j),(1.0475921938811157+1.3463494654072534j),(0.07972344009283501-0.7884700374046436j),(0.5983667747997796-0.8337163144052541j),(-0.9877994645661865+0.1905948912207625j)
813,(0.3641376703119689-0.7438823284314501j),(0.5075779806042638+0.7884565127873773j),(-0.19721367246593483-0.6259377657815278j),(-0.49598695294928463+0.18843357336573907j),(0.7859020094694672-0.29483027396418415j),(-0.12714846167949656-0.5224142402705526j),(0.877594060735833-0.22811754252665029j),(1.1720979886271135+1.3349573122582739j),(0.09835529934766712-0.8806454435346732j),(0.5628826696860709-0.9601389579077214j),(-0.9794042398026589+0.20769810724718513j)
814,(0.35695553954274983-0.6207787581521658j),(0.47730959397814604+0.7327105535971047j),(-0.12648354209082469-0.5758906260966677j),(-0.41182954139977207+0.17221075220678592j),(0.6644143581019393-0.24897549065939012j),(-0.12791508832254375-0.4238431352024398j),(0.6784361802990785-0.19046468065458902j),(1.0302739009767412+1.2259650482746869j),(0.08400333579344618-0.7895274662698597j),(0.5445554247782334-0.8264463938875303j),(-0.8563907007742284+0.18568741017045198j)
815,(0.40204563621770034-0.572614149228051j),(0.3914134921069908+0.810545711284777j),(-0.10329047540203322-0.5708576161143786j),(-0.49041897197067263+0.15310694159969546j),(0.7327993415456531-0.22787794232749523j),(-0.05960301739393817-0.47125027378091583j),(0.7446579951226986-0.13765942023468464j),(0.8596625548080518+1.2786234220783559j),(0.19211896777639004-0.7224204036236812j),(0.4709256729521278-0.794763904042756j),(-0.9135666518026294+0.10238959268737734j)
816,(0.4636451351649858-0.5772116294314439j),(0.43737138447182344+0.804572848387091j),(-0.1167232062872896-0.6123131953615951j),(-0.5154460312291257+0.1359165567244943j),(0.7877862290097503-0.1544230191217549j),(-0.050940725622489684-0.4905703929484489j),(0.8427610210399646-0.077399808455266j),(1.0071349779640475+1.3831756060987528j),(0.21667080032906477-0.7781601150912145j),(0.5733125939920276-0.7852913969575672j),(-0.9382718067850915+0.12131684326142515j)
817,(0.5082917773619728-0.4258787754701183j),(0.31604170178098556+0.7600918809301387j),(-0.015696373602929237-0.5674845860211648j),(-0.4351834478613948+0.04979468441249477j),(0.7246661172973599-0.1325401173745388j),(0.005821661907099755-0.40270259007231746j),(0.728662637960629-0.02494879960587469j),(0.7182237316436324+1.2719446216666912j),(0.30808102541848537-0.6731845305401386j),(0.5426342722700371-0.6793143877565617j),(-0.7887965639955735-0.0035423108170001237j)
